Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","622.3","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","437.2","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","395.8","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","560.5","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","823.3","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","416.9","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","211.7","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","179","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","181.8","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","232.3","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","175.8","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","233.1","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","246.9","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","975.4","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","1075.8","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","1087.2","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","1007.2","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","1134","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","1142.4","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","1076.7","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","1757.1","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","1734.2","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","1628.1","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","580.2","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","475.2","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","483.2","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","744.1","","Official data"
"PP","Producer Prices","18","Bhutan","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","522.1","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","1991","1991","7021","Annual value","USD","232.9","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","232","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","216.4","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","214.3","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","233.1","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","232.7","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","232","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","229.8","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","223.3","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","210.7","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","202.4","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","188","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","181","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","178","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","179","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","188.8","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","197.3","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","221.2","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","217.7","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","455.5","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","473.9","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","486.8","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","497.2","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","427.1","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","528.8","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","646.3","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","535.9","","Official data"
"PP","Producer Prices","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","497.3","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","260.3","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","418.3","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","252.5","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","215","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","203.5","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","375.1","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","409.5","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","492.8","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","243.7","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","447.9","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","314.6","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","319.6","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","497.7","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","476.9","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","619.5","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","542.4","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","412.4","","Official data"
"PP","Producer Prices","80","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","433.2","","Official data"
